store,item,avg_daily_demand,std_daily_demand,safety_stock,reorder_point,annual_holding_cost
1,28,89.21963831201404,20.23892237690563,57.66008375464825,325.3189986906904,57.66008375464825
1,29,71.30336572295765,15.612014274599488,44.47816113368593,258.3882583025589,44.47816113368594
1,30,41.88548843494058,9.701196779820403,27.63841910293901,153.29488440776072,27.63841910293901
1,31,59.91302584574255,13.55299138476298,38.612066582318676,218.35114411954635,38.612066582318676
1,32,45.28427549061541,10.11321899203766,28.812258046673072,164.66508451851928,28.812258046673072
1,33,71.24653435750332,15.686267621619727,44.689706695673735,258.4293097681837,44.68970669567374
1,34,26.45040353308062,5.748137452167818,16.376271461143922,95.7274820603858,16.376271461143922
1,35,67.08944674007802,14.59555794189454,41.582307481735185,242.85064770196925,41.58230748173519
1,36,77.81524197703854,17.43193442694331,49.66305914637157,283.1087850774872,49.66305914637158
1,37,29.814145376782665,7.014176716081698,19.983179409822394,109.4256155401704,19.983179409822398
1,38,83.04849407338654,18.16899683081512,51.76292786211635,300.90841008227596,51.762927862116356
1,39,44.93128787623584,10.23465274166704,29.158219162777783,163.9520827914853,29.158219162777783
1,40,30.020002256574152,6.673227320324432,19.011824791757675,109.07183156148014,19.011824791757675
1,41,22.85666266627811,5.008938340726838,14.270315329522795,82.84030332835712,14.270315329522795
1,42,37.35164688094922,8.322478632742284,23.710492390532085,135.76543303337974,23.710492390532085
1,43,52.35853419621488,12.344545407871411,35.16924018361449,192.24484277225912,35.16924018361449
1,44,30.73629324621588,6.986090609250737,19.903162932558608,112.11204267120624,19.90316293255861
1,45,81.23011693899346,17.800681376725095,50.713608163395854,294.4039589803762,50.71360816339586
1,46,59.84060953214633,13.16713721461706,37.512779606788726,217.03460820322772,37.51277960678873
1,47,23.005627753812878,5.556905810219607,15.831458240067743,84.84834150150638,15.831458240067745
1,48,52.99354064582941,11.966979066338432,34.09356498360633,193.07418692109457,34.09356498360633
1,49,30.120371697090462,6.410720543592775,18.263950846167482,108.62506593743888,18.263950846167486
1,50,66.886402576171,14.582830814645778,41.54604827734409,242.20525600585705,41.54604827734409
2,1,31.723872015467595,7.454649475718557,21.238073111143336,116.40968915754613,21.238073111143336
2,2,84.01449927810728,18.86918967319852,53.7577563013173,305.80125413563917,53.7577563013173
2,3,53.67227728742773,11.360274890234525,32.36508295492063,193.38191481720384,32.36508295492063
2,4,32.07442524346118,7.062316773085696,20.12032899057139,116.34360472095493,20.120328990571394
2,5,26.672731828684856,6.191665713807063,17.639870196166218,97.65806568222078,17.639870196166218
2,6,84.01796018048914,18.02609708883072,51.355810776636524,303.40969131810397,51.355810776636524
2,7,84.23408923073325,18.831458541735767,53.65026143771812,306.35252912991785,53.65026143771812
2,8,109.54893977363584,23.936667515816584,68.19484891863954,396.84166823954706,68.19484891863954
2,9,73.76825750997337,16.02033780305771,45.641462638155375,266.9462351680755,45.641462638155375
2,10,105.14864554650352,23.215827482057943,66.14119724953414,381.5871338890447,66.14119724953414
2,11,100.6631779478935,22.22438721882589,63.31661363035278,365.3061474740333,63.31661363035278
2,12,100.00761751170144,22.352420747923656,63.681377320518635,363.704229855623,63.68137732051864
2,13,118.36968896224056,26.063029950222763,74.2527918158613,429.361858702583,74.2527918158613
2,14,84.85510579158077,18.285252233720776,52.094136023481674,306.659453398224,52.09413602348168
2,15,122.5342417935192,26.54804738482057,75.63459196216186,443.2373173427195,75.63459196216186
2,16,37.387115333424624,8.40143508549421,23.935436959905058,136.09678296017893,23.93543695990506
2,17,47.80819522141494,10.398637208393938,29.62540599762249,173.04999166186732,29.62540599762249
2,18,119.43581657245852,26.213812633700407,74.68236716558407,432.98981688295964,74.68236716558407
2,19,58.46591446262942,12.80404242243069,36.47833341748803,211.87607680537627,36.47833341748804
2,20,68.72597135978386,15.18302631576328,43.2559872859095,249.43390136526108,43.2559872859095
2,21,58.341895122207966,13.041538016032511,37.15495125135387,212.18063661797777,37.15495125135387
2,22,113.4447970050156,24.25738564409541,69.1085652615261,409.4429562765729,69.1085652615261
2,23,42.66351489610212,9.765281973224845,27.82099589978218,155.81154058808855,27.82099589978218
2,24,95.4372840010836,20.9508807285339,59.68843177734489,346.0002837805957,59.68843177734489
2,25,113.90298771442107,25.192955244630923,71.77397503584966,413.48293817911286,71.77397503584966
2,26,69.47778036330337,14.999907590376573,42.73428752115867,251.16762861106878,42.73428752115868
2,27,32.102412753143334,7.309269562275352,20.82389009145134,117.13112835088134,20.823890091451343
2,28,122.50993460874491,26.609594291413345,75.80993725589293,443.33974108212766,75.80993725589293
2,29,99.4464534929839,21.43488150284537,61.067335488935726,359.40669596788746,61.067335488935726
2,30,58.67766951996464,13.274015260062582,37.817271957574846,213.85028051746878,37.81727195757485
2,31,84.21968324336866,19.143747955717288,54.53996462598726,307.19901435609324,54.53996462598727
2,32,64.23524704405399,14.99886143864159,42.731307066194915,235.43704819835688,42.731307066194915
2,33,98.99788091938312,21.886012346740348,62.35259375312927,359.3462365112786,62.35259375312927
2,34,37.672492161557656,8.286175118908321,23.60706476680431,136.62454125147727,23.607064766804314
2,35,95.61047875977508,21.451972841323872,61.11602820042485,347.94746447975007,61.11602820042486
2,36,109.68473727485328,23.7704035830034,67.7211679531784,396.77537977773824,67.7211679531784
2,37,42.43829082313996,9.767994794411292,27.828724646101218,155.1435971155211,27.828724646101218
2,38,114.19013611535551,24.821916780541617,70.71689756318749,413.28730590925403,70.71689756318749
2,39,62.49403866335731,14.141783295520968,40.28951710345436,227.77163309352628,40.28951710345436
2,40,42.34166394861867,10.075578663733063,28.705021878552177,155.73001372440817,28.70502187855218
2,41,32.224072452536426,7.464758830292501,21.26687435957859,117.93909171718786,21.266874359578594
2,42,53.2905954433496,11.456375137776297,32.63886968224283,192.51065601229163,32.638869682242834
2,43,73.83210091461278,15.821823634971553,45.07590171820277,266.5722044620411,45.07590171820277
2,44,42.68324692949885,9.797939101946096,27.91403508152252,155.96377587001905,27.91403508152252
2,45,114.34180043798452,24.997927277055982,71.2183461967519,414.2437475107055,71.2183461967519
2,46,84.25534672249323,19.34839273566329,55.12299147553448,307.88903164301416,55.122991475534484
2,47,31.550186123114457,6.7947891555229125,19.35815081981297,114.00870918915635,19.358150819812973
2,48,74.4285639931171,15.862456770713283,45.191664305086135,268.4773562844374,45.191664305086135
2,49,42.39685239609501,9.431751340581512,26.870777115658566,154.0613343039436,26.870777115658566
2,50,94.7560806976252,21.261575197017592,60.57359101365471,344.8418331065303,60.57359101365471
3,1,28.549287599301064,6.284541911403895,17.90447170174625,103.55233449964943,17.90447170174625
3,2,74.73265041735064,16.738125080637936,47.68641709632967,271.8843683483816,47.68641709632968
3,3,47.46832086840346,10.386623200723246,29.591178449553453,171.99614105476383,29.591178449553457
3,4,28.496085247666617,6.7842887521218165,19.328235484979942,104.8164912279798,19.328235484979942
3,5,23.98197239656383,5.204620968463558,14.827809275816293,86.77372646550778,14.827809275816293
3,6,74.83767963810432,16.63829299314153,47.40199846873453,271.9150373830475,47.40199846873453
3,7,75.1539489617606,16.533180384764165,47.10253579528585,272.5643826805677,47.10253579528586
3,8,97.80902751052444,21.52339775670365,61.31951564537232,354.74659817694567,61.31951564537233
3,9,65.28837496505307,14.271656289151707,40.65952137298802,236.52464626814722,40.659521372988024
3,10,93.9471901288982,20.16583778161498,57.45186793133731,339.29343831803186,57.45186793133732
3,11,89.33473816102126,19.315256040565256,55.0285860235483,323.0328005066121,55.02858602354831
3,12,88.58201462807355,19.302273684328632,54.991599679414165,320.7376435636348,54.991599679414165
3,13,107.54714056626015,23.055572122884666,65.68463453043373,388.32605622921415,65.68463453043374
3,14,75.58314157164679,16.74113581664464,47.69499459304994,274.4444193079903,47.69499459304995
3,15,111.97995116222596,24.25629115870203,69.10544710541701,405.04530059209486,69.10544710541701
3,16,33.168983275446365,7.439620306956325,21.195255459419847,120.70220528575894,21.19525545941985
3,17,42.71091764985075,9.307094566187988,26.515633698521068,154.6483866480733,26.515633698521068
3,18,106.48709620744752,23.68467686888824,67.47693511193131,386.9382237342739,67.47693511193131
3,19,51.80633995293217,11.9997074633845,34.1868072066698,189.60582706546631,34.186807206669805
3,20,61.566113403474816,13.00484221960354,37.050406026260646,221.7487462366851,37.050406026260646
3,21,52.22714082903854,11.658549287463948,33.21485778017224,189.89628026728786,33.21485778017224
3,22,101.92793070789952,22.72664630968946,64.74753473901681,370.5313268627154,64.74753473901681
3,23,37.83558721965459,8.659497558653953,24.6706492177129,138.17741087667667,24.670649217712903
3,24,84.69566108573134,18.3232835319934,52.202486053333054,306.2894693105271,52.202486053333054
3,25,102.51680793361092,22.512417337643075,64.1372028131944,371.6876266140271,64.1372028131944
3,26,60.85560978138391,14.283881803260668,40.69435149656568,223.2611808407174,40.69435149656568
3,27,28.35966145630073,6.591873301255386,18.780049627747406,103.8590339966496,18.780049627747406
3,28,110.84384174019624,23.75094731946286,67.6657376410102,400.1972628615989,67.6657376410102
3,29,89.8003959707996,19.717904395997856,56.175719130022756,325.5769070424215,56.175719130022756
3,30,52.18943601623966,11.496086696200445,32.75200672294697,189.32031477166595,32.75200672294698
3,31,75.1706470491989,17.135372237327463,48.81816234933539,274.3301034969321,48.81816234933539
3,32,57.005443850756144,12.973939357773014,36.96236469835676,207.9786962506252,36.96236469835676
3,33,88.90891798398168,19.57200410219973,55.76005356228349,322.48680751422853,55.76005356228349
3,34,33.21186220030069,7.536788720719332,21.47208536031786,121.10767196121995,21.472085360317863
3,35,83.21172862846221,18.00347622072919,51.29136460084481,300.92655048623146,51.29136460084481
3,36,98.5957040727658,21.647690805490527,61.673622819149,357.4607350374464,61.673622819149
3,37,37.7819413785658,8.443741742509228,24.055967358778897,137.4017914944763,24.0559673587789
3,38,102.63101187737024,22.69590541588985,64.65995485318253,372.5529904852932,64.65995485318253
3,39,57.18205894732368,12.609353522272682,35.923670571307014,207.46984741327805,35.923670571307014
3,40,38.40434081999427,9.239383356136084,26.322726488837983,141.53574894882078,26.322726488837983
3,41,28.547261722973516,6.517799593224177,18.56901585185968,104.21080102078022,18.569015851859685
3,42,47.54408895712049,10.708098094032502,30.507050793348782,173.13931766471026,30.507050793348782
3,43,65.61828071235352,14.679124353391806,41.8203856855187,238.6752278225793,41.82038568551871
3,44,37.38589250067713,8.767926406437446,24.979559757917862,137.13723725994925,24.979559757917862
3,45,102.95552029735607,22.976032713576448,65.45802913528973,374.32459002735794,65.45802913528973
3,46,75.55293977406679,16.95413361188391,48.30181893301906,274.9606382552194,48.301818933019064
3,47,28.584066181365536,6.820693769782227,19.431952290069525,105.18415083416613,19.431952290069525
3,48,65.68856824069553,14.544800205468375,41.437700210704364,238.50340493279094,41.437700210704364
3,49,37.63474562535669,8.48843703095813,24.183302897075272,137.08753977314535,24.183302897075272
3,50,83.97215527069515,18.88101116881744,53.79143538831603,305.70790120040147,53.79143538831603
4,1,25.77990406169839,5.943778148246023,16.93364594539804,94.27335813049321,16.93364594539804
4,2,69.39392490058398,15.555240583826826,44.31641458888236,252.49818929063431,44.31641458888237
4,3,43.56250234621405,9.854023579637255,28.073818078896828,158.761325117539,28.07381807889683
4,4,26.03685073583234,6.1428779368606525,17.500875280698626,95.61142748819564,17.500875280698626
4,5,21.949782489227555,5.05175894723186,14.392309955102354,80.24165742278501,14.392309955102355
4,6,68.61740545560475,15.278653975514136,43.52842762476801,249.38064399158228,43.52842762476801
4,7,69.33621567729018,15.901299620652996,45.30232642133342,253.31097345320399,45.30232642133342
4,8,91.4851579999358,20.192195040445007,57.52695897242043,331.9824329722278,57.52695897242043
4,9,60.57900499175015,13.04603355438987,37.16775890550563,218.9047738807561,37.16775890550563
4,10,86.32149399134603,18.4032469485509,52.430299432432456,311.39478140647054,52.43029943243246
4,11,82.4515733951106,18.606489204256192,53.00933053241943,300.36405071775124,53.00933053241944
4,12,81.91341985712884,18.04256688160839,51.402732723037474,297.142992294424,51.40273272303748
4,13,98.14130047848263,21.937801508735184,62.50013952471702,356.9240409601649,62.50013952471702
4,14,69.35070725880392,15.983732198083969,45.53717436581712,253.58929614222887,45.53717436581712
4,15,103.45330290886946,22.413119257336984,63.854305556092505,374.21421428270094,63.854305556092505
4,16,30.933171557153123,6.947643199015871,19.793627412188147,112.59314208364752,19.793627412188147
4,17,38.97864902756766,8.633041739996584,24.59527738263326,141.53122446533627,24.59527738263326
4,18,99.30195784637684,22.36737033429925,63.72396824440585,361.6298417835364,63.72396824440585
4,19,47.95594629743296,10.69201636531094,30.461234429822287,174.3290733221212,30.461234429822287
4,20,56.33330651465148,12.84622208257768,36.59850200608805,205.59842155004247,36.59850200608805
4,21,47.45575693204516,10.729680103692878,30.568537292552463,172.93580808868793,30.568537292552463
4,22,94.6122402546465,20.141110053618856,57.38141937480026,341.2181401387397,57.38141937480026
4,23,34.94142462274571,7.558300310834637,21.533371236346493,126.35764510458363,21.533371236346497
4,24,78.46451177121318,17.11090640494131,48.74845992554812,284.1419952391877,48.74845992554812
4,25,94.28886234922028,21.419821152319475,61.02442900130137,343.89101604896223,61.02442900130137
4,26,57.01228866786927,12.812525977800112,36.50250281267758,207.5393688162854,36.50250281267758
4,27,26.16877663104469,6.0749963211004205,17.307482590255677,95.81381248338974,17.307482590255677
4,28,102.6788059008392,23.065824447124164,65.7138430951646,373.75026079768224,65.71384309516462
4,29,82.91447658102506,18.15952168049303,51.73593344260205,300.47936318567724,51.735933442602054
4,30,47.92429269729245,11.10439722410664,31.636095146917903,175.40897323879526,31.636095146917906
4,31,69.00465099401184,14.697928211696317,41.87395731470711,248.88791029674263,41.87395731470712
4,32,52.25731891953712,12.236641342357215,34.86182473237905,191.63378149099043,34.86182473237905
4,33,82.3565092201377,18.26141195521035,52.02621578395282,299.0957434443659,52.02621578395282
4,34,30.770284408195668,6.715674653772973,19.13275597357777,111.44360919816478,19.13275597357777
4,35,78.24290670730808,17.046636173252313,48.56535596017361,283.2940760820979,48.56535596017361
4,36,90.90906522355664,19.58807868231791,55.80584955965301,328.53304523032295,55.80584955965301
4,37,34.844613014987345,7.764052358351102,22.1195526580425,126.65339170300453,22.1195526580425
4,38,94.78595310441273,20.92481284526913,59.61416515858123,343.9720244718194,59.61416515858123
4,39,52.57102857725908,11.32247634361122,32.25739602754792,189.97048175932514,32.25739602754792
4,40,34.731010717735536,8.272808394530593,23.568983369346874,127.7620155225535,23.568983369346878
4,41,26.3548792879777,6.056626778231709,17.25514831273737,96.31978617667048,17.25514831273737
4,42,43.54908598291709,9.620699841608571,27.40908573662385,158.0563436853751,27.409085736623855
4,43,61.4078039860481,13.593104242930814,38.726346913974815,222.94975887211913,38.72634691397482
4,44,34.93603374330373,7.649601652018584,21.793486023168605,126.6015872530798,21.793486023168608
4,45,95.04844875362696,20.99074088942055,59.80199218201449,344.94733844289533,59.80199218201449
4,46,69.26120393404794,15.386888578328628,43.836784766873365,251.62039656901717,43.836784766873365
4,47,26.34340522961071,5.787602762888149,16.488706949514295,95.51892263834642,16.488706949514295
4,48,60.54904520289646,13.5846917751699,38.70238004525304,220.34951565394243,38.702380045253044
4,49,34.8896195002977,8.004902358910932,22.80572709687694,127.47458559777003,22.80572709687694
4,50,77.38452828167051,17.723034810067894,50.49239542027945,282.645980265291,50.49239542027945
5,1,19.299978582540525,4.225552243316088,12.038471798146148,69.93840754576772,12.038471798146148
5,2,50.545442881471,11.45870735834479,32.64551410879921,184.2818427532122,32.64551410879921
5,3,31.420790407791245,7.327553662023863,20.87598094407897,115.13835216745271,20.875980944078975
5,4,19.00644053208243,4.105878786398402,11.697525703261373,68.71684729950866,11.697525703261375
5,5,16.636172447807482,3.7541588881520993,10.695486246150768,60.60400358957321,10.695486246150768
5,6,50.41443643547728,11.123272519959126,31.689870299541152,182.93317960597298,31.689870299541152
5,7,50.27755471291597,11.717666099212789,33.38327980646724,184.21594394521517,33.38327980646724
5,8,66.42782966190944,15.020784517724351,42.79376526196893,242.07725424769725,42.79376526196893
5,9,43.8952445393179,9.714442410289058,27.676155507475908,159.3618891254296,27.67615550747591
5,10,63.23792670136994,13.936424963940985,39.70445736667074,229.41823747078058,39.70445736667074
5,11,60.05422866237701,13.626185003080131,38.82059300896719,218.98327899609822,38.820593008967194
5,12,59.45226608970214,13.892688796102188,39.57985433426966,217.9366526033761,39.57985433426967
5,13,72.38222355469422,16.199966548455137,46.15321955443155,263.2998902185142,46.15321955443156
5,14,50.347308758570456,10.717186413770612,30.532943144113784,181.57486941982515,30.532943144113787
5,15,75.32543388837422,16.788120026792893,47.82885120072119,273.80515286584387,47.828851200721196
5,16,22.03714796722586,5.121696241476197,14.591559211984901,80.70300311366248,14.591559211984901
5,17,28.58845302528293,6.832556887116776,19.46574995608962,105.23110903193842,19.465749956089624
5,18,72.32956948639443,15.814992255181265,45.056439321760294,262.0451477809436,45.0564393217603
5,19,35.04052992281632,7.946847813270995,22.640331434914394,127.76192120336336,22.640331434914398
5,20,40.73398107180183,9.187081914824212,26.173721248817273,148.37566446422278,26.173721248817277
5,21,34.36480097632171,7.7527532160067825,22.08736173988015,125.18176466884529,22.08736173988015
5,22,69.05319227499966,15.270305919732992,43.504644263847645,250.6642210888466,43.504644263847645
5,23,25.489197099921206,5.829841729186056,16.609044499562227,93.07663579932586,16.609044499562227
5,24,56.49117751167461,13.620978440404386,38.80575966782548,208.2792922028493,38.80575966782548
5,25,69.60573765820253,15.414491610017182,43.91542497752313,252.7326379521307,43.91542497752313
5,26,41.07743041828673,9.063694206684152,25.82219336343103,149.05448461829124,25.82219336343103
5,27,19.330768931451097,4.545690744443178,12.950536800635565,70.94284359498886,12.950536800635565
5,28,75.27597551246727,16.778004716288674,47.80003298401895,273.6279595214208,47.80003298401895
5,29,59.45216405427745,13.797813281199934,39.30955683356025,217.6660489963926,39.30955683356025
5,30,34.56528275523267,7.800741788222007,22.22407974500246,125.91992801070047,22.22407974500246
5,31,50.73940605913669,11.189094920860422,31.877396348518516,184.0956145259286,31.877396348518516
5,32,37.95839586253671,8.591178194598392,24.47600939548585,138.35119698309597,24.47600939548585
5,33,59.77760643757052,13.972958374151489,39.808539958290545,219.1413592710021,39.808539958290545
5,34,22.414507581437928,4.926737628856134,14.0361279630766,81.27965070739037,14.036127963076602
5,35,57.08267066096145,12.761357565270414,36.35672553772635,207.60473752061068,36.35672553772635
5,36,65.59114962783427,14.49487860700147,41.29547507167955,238.06892395518236,41.295475071679554
5,37,25.48400186365559,5.953718494210243,16.96196569336551,93.41397128433228,16.96196569336551
5,38,69.08330432739488,15.266152583239576,43.492811532558314,250.74272451474295,43.492811532558314
5,39,37.57459915065087,9.11091131284168,25.956713484858135,138.68051093681075,25.95671348485814
5,40,25.180089796942703,5.865865163592926,16.711674185389793,92.25194357621791,16.711674185389793
5,41,19.432494590426,4.465220044094964,12.721278185208105,71.0187619564861,12.721278185208106
5,42,31.295955645382893,6.80274385700347,19.380813526110792,113.26868046225948,19.380813526110792
5,43,44.20086135704419,9.93664542700118,28.30920524775142,160.91178931888402,28.309205247751425
5,44,25.112679583689868,5.983703447670201,17.04739192781035,92.38543067887996,17.04739192781035
5,45,69.12241056592457,15.116653146222266,43.0668921135715,250.43412381134522,43.0668921135715
5,46,50.51615692616465,11.220745582992896,31.9675681370882,183.51603891558213,31.9675681370882
5,47,19.24119750224227,4.476657910610712,12.753864324380467,70.47745683110728,12.753864324380467
5,48,44.47390952353216,9.959377806986772,28.373969117561384,161.79569768815787,28.373969117561384
5,49,25.752824013285352,6.120453801705154,17.436989591178566,94.69546163103462,17.436989591178566
5,50,57.17827281465144,13.337701124056814,37.99871107688709,209.5335295208414,37.9987110768871
6,1,18.88159626677894,4.027468270232207,11.474136490871931,68.11892529120874,11.474136490871931
6,2,50.898513616251805,11.626401199605391,33.123268840605405,185.81880968936082,33.12326884060541
6,3,31.482260916159223,7.213656053695831,20.551490068856168,114.99827281733384,20.551490068856168
6,4,19.14829724740519,4.474282483824742,12.747096804604398,70.19198854681997,12.747096804604398
6,5,16.260371820968565,3.558168216003581,10.137114690553096,58.91823015345879,10.137114690553098
6,6,50.51309012162878,11.136064067628473,31.726313035781285,183.26558340066762,31.726313035781285
6,7,50.10358723461663,11.550176983271465,32.90610833096474,183.21687003481463,32.90610833096474
6,8,65.9061204806174,15.369658549598403,43.78769693101046,241.50605837286267,43.78769693101046
6,9,44.79895905646815,9.89382474817934,28.18721041614341,162.58408758554785,28.18721041614341
6,10,62.642624152282416,13.658896529637373,38.91378716851322,226.84165962536045,38.91378716851322
6,11,59.68712852011529,13.486305079585918,38.422079295931084,217.48346485627695,38.42207929593109
6,12,59.41057824772305,13.00877942726554,37.061623012981705,215.29335775615087,37.061623012981705
6,13,72.78190437231694,16.714471485518114,47.61902871219003,265.96474182914085,47.61902871219003
6,14,50.9760867828188,11.43335898960448,32.573297365368354,185.50155771382472,32.573297365368354
6,15,74.9835654742277,17.44474875858113,49.699566793455574,274.6502632161387,49.699566793455574
6,16,22.387531955121265,4.914016291704535,13.999885254498928,81.16248111986272,13.99988525449893
6,17,28.330939467952955,6.002958134880091,17.102247955049165,102.09506635890803,17.102247955049165
6,18,72.21068706380674,16.121323726367798,45.92916850942965,262.5612297008499,45.92916850942965
6,19,34.47679492257705,7.80106847579341,22.22501046811004,125.65539523584118,22.225010468110042
6,20,40.82549107439056,9.197678687207578,26.203911135994815,148.6803843591665,26.203911135994815
6,21,34.70256859020979,8.4168535756384,23.9793637765867,128.0870695472161,23.9793637765867
6,22,68.58295677612452,15.868514464818668,45.20892249418196,250.95779282255552,45.20892249418196
6,23,25.35067611783829,6.03414173153935,17.191089088072914,93.24311744158778,17.191089088072914
6,24,56.947337125052265,13.069482462293962,37.23456414189745,208.07657551705427,37.23456414189746
6,25,69.21898372291635,15.9299022863034,45.38381455920437,253.04076572795344,45.383814559204374
6,26,41.0338742443378,9.107379778407768,25.946652249015163,149.04827498202857,25.946652249015166
6,27,19.555819286677465,4.478651542862861,12.759544122963325,71.42700198299572,12.759544122963327
6,28,74.91511946848267,16.32344961141241,46.50501910283643,271.2503775082845,46.50501910283643
6,29,59.29916734714093,13.556738700883123,38.62274257372369,216.52024461514648,38.62274257372369
6,30,34.22107292916346,7.928324514635911,22.587559111822227,125.25077789931262,22.58755911182223
6,31,50.805082142771575,11.169543260242442,31.821694252933547,184.23694068124829,31.82169425293355
6,32,37.83829754085381,8.961960271057418,25.532356427467427,139.04724905002885,25.532356427467427
6,33,59.728472809760525,13.85055010165632,39.45980245572534,218.64522088500692,39.45980245572534
6,34,22.364962796835705,5.0618037601091554,14.420927326176692,81.51581571668382,14.420927326176693
6,35,56.18702769198115,12.484764942672705,35.56872143909409,204.12980451503756,35.56872143909409
6,36,66.40203808744914,15.353508208833675,43.74168509382771,242.94779935617515,43.74168509382771
6,37,25.264623394066607,5.419544739654975,15.440120663595659,91.23399084579549,15.440120663595659
6,38,69.01373800772649,15.649911566888385,44.58612938450277,251.62734340768225,44.586129384502776
6,39,37.49798523938989,8.453393104932923,24.08346380129363,136.5774195194633,24.083463801293632
6,40,25.80307154984187,6.054420879868731,17.248863774361517,94.65807842388713,17.24886377436152
6,41,18.927406572081345,4.454327725601298,12.690246296013068,69.4724660122571,12.69024629601307
6,42,31.23684804811656,7.163406487647256,20.408330560012867,114.11887470436255,20.40833056001287
6,43,44.513099464418296,10.069527511355302,28.687782326642434,162.22708071989732,28.687782326642434
6,44,25.241979862034132,5.753556028364107,16.391708822456476,92.11764840855888,16.391708822456476
6,45,69.28639955440596,15.482649553174236,44.109604916444425,251.9688035796623,44.109604916444425
6,46,49.70367786922827,11.229780088178916,31.99330717180589,181.1043407794907,31.993307171805892
6,47,19.162992407521745,4.2899083912271925,12.221820536264495,69.71079775882973,12.221820536264495
6,48,44.3233254243804,10.25186670533176,29.207261229750177,162.17723750289136,29.20726122975018
6,49,25.25592543117856,5.802419232555447,16.53091862788604,92.29869492142173,16.53091862788604
6,50,56.7504538081924,12.928155690278524,36.831928400753306,207.0832898253305,36.831928400753306
7,1,17.621515802448485,3.992945264231458,11.37578148063992,64.24032888798537,11.375781480639922
7,2,46.00287528440816,10.739995876198464,30.59792661949334,168.60655247271782,30.597926619493343
7,3,29.090088126679998,7.2570280539700125,20.67505559877142,107.94531997881141,20.675055598771422
7,4,17.455637538064064,4.058602171902342,11.562836044359887,63.92974865855207,11.562836044359887
7,5,15.197159919811172,3.2306017809249714,9.203887726680923,54.79536748611444,9.203887726680923
7,6,46.22691930757288,10.509073372873951,29.940035322982514,168.62079324570115,29.940035322982517
7,7,46.26727040640449,10.259137250633618,29.227974795583375,168.02978601479685,29.227974795583375
7,8,60.51177628687193,12.913244154147664,36.789445880873835,218.32477474148962,36.789445880873835
7,9,40.96287461853029,9.018646247227483,25.693853075995005,148.5824769315859,25.693853075995005
7,10,58.03638104938487,13.461860862420997,38.35243845326179,212.46158160141638,38.35243845326179
7,11,54.96407358980573,13.055012441510026,37.19333948601926,202.08556025543643,37.19333948601926
7,12,54.95890054203868,12.38226768630328,35.27670982519381,200.15341145130984,35.27670982519381
7,13,66.2162367643815,14.986755016135476,42.69681623102732,241.34552652417185,42.69681623102733
7,14,46.17243334921962,9.820349823853745,27.977882557101147,166.49518260476,27.977882557101147
7,15,68.71545107307496,15.596865384209854,44.4350023986313,250.58135561785616,44.4350023986313
7,16,20.16632200476361,4.665050707791424,13.290589761729231,73.78955577602007,13.290589761729231
